# a composite template for AGN polar dust emission from Lyu & Rieke 2018
# wavelength (micron)  flux(jy)     
    194.3119965      0.0151003
    194.7599945      0.0149726
    195.2089996      0.0148460
    195.6589966      0.0147205
    196.1100006      0.0145961
    196.5619965      0.0144728
    197.0149994      0.0143504
    197.4700012      0.0142289
    197.9250031      0.0141087
    198.3809967      0.0139895
    198.8379974      0.0138713
    199.2969971      0.0137539
    199.7559967      0.0136377
    200.2169952      0.0135247
    200.6779938      0.0134155
    201.1410065      0.0133070
    201.6040039      0.0131996
    202.0690002      0.0130928
    202.5350037      0.0129869
    203.0019989      0.0128820
    203.4700012      0.0127778
    203.9389954      0.0126746
    204.4089966      0.0125721
    204.8800049      0.0124703
    205.3529968      0.0123692
    205.8260040      0.0122691
    206.3000031      0.0121699
    206.7760010      0.0120712
    207.2530060      0.0119734
    207.7299957      0.0118766
    208.2089996      0.0117804
    208.6889954      0.0116850
    209.1699982      0.0115904
    209.6529999      0.0114964
    210.1360016      0.0114033
    210.6199951      0.0113111
    211.1060028      0.0112194
    211.5919952      0.0111286
    212.0800018      0.0110385
    212.5690002      0.0109491
    213.0590057      0.0108604
    213.5500031      0.0107725
    214.0429993      0.0106851
    214.5359955      0.0105987
    215.0299988      0.0105129
    215.5260010      0.0104278
    216.0229950      0.0103433
    216.5209961      0.0102595
    217.0200043      0.0101765
    217.5200043      0.0100941
    218.0220032      0.0100123
    218.5249939      0.0099311
    219.0279999      0.0098508
    219.5330048      0.0097710
    220.0390015      0.0096919
    220.5460052      0.0096135
    221.0549927      0.0095355
    221.5639954      0.0094584
    222.0749969      0.0093818
    222.5870056      0.0093058
    223.1000061      0.0092305
    223.6150055      0.0091556
    224.1300049      0.0090815
    224.6470032      0.0090079
    225.1649933      0.0089350
    225.6840057      0.0088626
    226.2039948      0.0087909
    226.7250061      0.0087198
    227.2480011      0.0086491
    227.7720032      0.0085791
    228.2969971      0.0085096
    228.8229980      0.0084407
    229.3509979      0.0083723
    229.8789978      0.0083046
    230.4089966      0.0082373
    230.9409943      0.0081705
    231.4730072      0.0081044
    232.0059967      0.0080388
    232.5410004      0.0079737
    233.0769958      0.0079092
    233.6150055      0.0078450
    234.1529999      0.0077816
    234.6929932      0.0077185
    235.2339935      0.0076560
    235.7760010      0.0075940
    236.3200073      0.0075325
    236.8650055      0.0074715
    237.4109955      0.0074110
    237.9579926      0.0073510
    238.5059967      0.0072915
    239.0559998      0.0072325
    239.6069946      0.0071739
    240.1600037      0.0071157
    240.7129974      0.0070582
    241.2680054      0.0070010
    241.8240051      0.0069443
    242.3820038      0.0068881
    242.9409943      0.0068322
    243.5010071      0.0067769
    244.0619965      0.0067221
    244.6250000      0.0066676
    245.1889954      0.0066136
    245.7539978      0.0065601
    246.3200073      0.0065070
    246.8880005      0.0064543
    247.4570007      0.0064020
    248.0279999      0.0063501
    248.5989990      0.0062988
    249.1730042      0.0062477
    249.7469940      0.0061971
    250.3229980      0.0061469
    250.8999939      0.0060972
    251.4779968      0.0060478
    252.0579987      0.0059988
    252.6390076      0.0059502
    253.2209930      0.0059021
    253.8049927      0.0058543
    254.3899994      0.0058069
    254.9759979      0.0057599
    255.5639954      0.0057132
    256.1530151      0.0056670
    256.7439880      0.0056210
    257.3359985      0.0055755
    257.9289856      0.0055304
    258.5239868      0.0054856
    259.1189880      0.0054412
    259.7170105      0.0053971
    260.3160095      0.0053534
    260.9159851      0.0053100
    261.5169983      0.0052670
    262.1199951      0.0052244
    262.7239990      0.0051821
    263.3299866      0.0051401
    263.9370117      0.0050985
    264.5450134      0.0050572
    265.1549988      0.0050163
    265.7659912      0.0049757
    266.3789978      0.0049353
    266.9930115      0.0048954
    267.6090088      0.0048557
    268.2260132      0.0048164
    268.8439941      0.0047774
    269.4639893      0.0047387
    270.0849915      0.0047003
    270.7070007      0.0046623
    271.3309937      0.0046246
    271.9570007      0.0045871
    272.5840149      0.0045499
    273.2120056      0.0045131
    273.8420105      0.0044765
    274.4729919      0.0044403
    275.1059875      0.0044043
    275.7399902      0.0043687
    276.3760071      0.0043333
    277.0130005      0.0042982
    277.6520081      0.0042634
    278.2919922      0.0042288
    278.9330139      0.0041946
    279.5759888      0.0041607
    280.2210083      0.0041269
    280.8670044      0.0040935
    281.5140076      0.0040604
    282.1629944      0.0040275
    282.8139954      0.0039949
    283.4649963      0.0039626
    284.1189880      0.0039304
    284.7739868      0.0038986
    285.4299927      0.0038671
    286.0880127      0.0038358
    286.7479858      0.0038047
    287.4089966      0.0037739
    288.0710144      0.0037433
    288.7349854      0.0037130
    289.4010010      0.0036829
    290.0679932      0.0036531
    290.7369995      0.0036235
    291.4070129      0.0035942
    292.0790100      0.0035651
    292.7520142      0.0035362
    293.4270020      0.0035076
    294.1029968      0.0034792
    294.7810059      0.0034510
    295.4609985      0.0034230
    296.1419983      0.0033953
    296.8250122      0.0033678
    297.5090027      0.0033406
    298.1950073      0.0033135
    298.8819885      0.0032867
    299.5710144      0.0032601
    300.2619934      0.0032336
    300.9540100      0.0032075
    301.6480103      0.0031815
    302.3429871      0.0031557
    303.0400085      0.0031302
    303.7390137      0.0031048
    304.4389954      0.0030802
    305.1409912      0.0030559
    305.8439941      0.0030318
    306.5490112      0.0030079
    307.2560120      0.0029842
    307.9639893      0.0029607
    308.6740112      0.0029373
    309.3850098      0.0029142
    310.0989990      0.0028911
    310.8139954      0.0028683
    311.5299988      0.0028457
    312.2479858      0.0028233
    312.9679871      0.0028010
    313.6900024      0.0027789
    314.4129944      0.0027570
    315.1380005      0.0027353
    315.8640137      0.0027137
    316.5920105      0.0026923
    317.3219910      0.0026711
    318.0530090      0.0026500
    318.7869873      0.0026291
    319.5220032      0.0026084
    320.2579956      0.0025878
    320.9960022      0.0025674
    321.7359924      0.0025472
    322.4779968      0.0025271
    323.2210083      0.0025072
    323.9670105      0.0024874
    324.7130127      0.0024678
    325.4620056      0.0024483
    326.2120056      0.0024290
    326.9639893      0.0024099
    327.7179871      0.0023908
    328.4729919      0.0023720
    329.2309875      0.0023533
    329.9890137      0.0023347
    330.7500000      0.0023163
    331.5130005      0.0022980
    332.2770081      0.0022799
    333.0429993      0.0022620
    333.8099976      0.0022441
    334.5799866      0.0022264
    335.3510132      0.0022089
    336.1239929      0.0021915
    336.8989868      0.0021742
    337.6759949      0.0021570
    338.4540100      0.0021400
    339.2349854      0.0021231
    340.0169983      0.0021064
    340.7999878      0.0020898
    341.5859985      0.0020733
    342.3729858      0.0020570
    343.1629944      0.0020407
    343.9540100      0.0020246
    344.7470093      0.0020087
    345.5409851      0.0019928
    346.3380127      0.0019771
    347.1359863      0.0019615
    347.9370117      0.0019461
    348.7390137      0.0019307
    349.5429993      0.0019155
    350.3479919      0.0019004
    351.1560059      0.0018854
    351.9649963      0.0018705
    352.7770081      0.0018558
    353.5899963      0.0018411
    354.4049988      0.0018266
    355.2219849      0.0018122
    356.0409851      0.0017979
    356.8619995      0.0017838
    357.6849976      0.0017697
    358.5090027      0.0017557
    359.3349915      0.0017419
    360.1640015      0.0017282
    360.9939880      0.0017145
    361.8259888      0.0017010
    362.6600037      0.0016876
    363.4960022      0.0016743
    364.3340149      0.0016611
    365.1740112      0.0016480
    366.0159912      0.0016350
    366.8599854      0.0016221
    367.7049866      0.0016093
    368.5530090      0.0015966
    369.4030151      0.0015840
    370.2539978      0.0015715
    371.1080017      0.0015591
    371.9630127      0.0015468
    372.8210144      0.0015346
    373.6799927      0.0015225
    374.5419922      0.0015105
    375.4049988      0.0014986
    376.2699890      0.0014868
    377.1380005      0.0014751
    378.0069885      0.0014635
    378.8789978      0.0014519
    379.7520142      0.0014405
    380.6270142      0.0014291
    381.5050049      0.0014178
    382.3840027      0.0014067
    383.2659912      0.0013956
    384.1489868      0.0013846
    385.0350037      0.0013736
    385.9230042      0.0013628
    386.8120117      0.0013521
    387.7040100      0.0013414
    388.5979919      0.0013308
    389.4930115      0.0013203
    390.3909912      0.0013099
    391.2909851      0.0012996
    392.1929932      0.0012893
    393.0969849      0.0012792
    394.0029907      0.0012691
    394.9119873      0.0012591
    395.8219910      0.0012491
    396.7349854      0.0012393
    397.6489868      0.0012295
    398.5660095      0.0012198
    399.4849854      0.0012102
    400.4060059      0.0012007
    401.3290100      0.0011912
    402.2539978      0.0011818
    403.1809998      0.0011725
    404.1109924      0.0011632
    405.0419922      0.0011541
    405.9760132      0.0011450
    406.9119873      0.0011359
    407.8500061      0.0011270
    408.7900085      0.0011181
    409.7319946      0.0011093
    410.6770020      0.0011005
    411.6229858      0.0010918
    412.5719910      0.0010832
    413.5230103      0.0010747
    414.4769897      0.0010662
    415.4320068      0.0010578
    416.3900146      0.0010495
    417.3500061      0.0010412
    418.3120117      0.0010330
    419.2760010      0.0010248
    420.2430115      0.0010167
    421.2109985      0.0010087
    422.1820068      0.0010008
    423.1560059      0.0009929
    424.1310120      0.0009851
    425.1090088      0.0009773
    426.0889893      0.0009696
    427.0710144      0.0009619
    428.0549927      0.0009544
    429.0419922      0.0009468
    430.0310059      0.0009394
    431.0230103      0.0009320
    432.0159912      0.0009246
    433.0119934      0.0009173
    434.0100098      0.0009101
    435.0109863      0.0009029
    436.0140076      0.0008958
    437.0190125      0.0008887
    438.0260010      0.0008817
    439.0360107      0.0008748
    440.0480042      0.0008679
    441.0620117      0.0008610
    442.0790100      0.0008542
    443.0979919      0.0008475
    444.1199951      0.0008408
    445.1440125      0.0008342
    446.1700134      0.0008276
    447.1979980      0.0008211
    448.2290039      0.0008146
    449.2619934      0.0008082
    450.2980042      0.0008018
    451.3359985      0.0007955
    452.3770142      0.0007892
    453.4190063      0.0007831
    454.4649963      0.0007770
    455.5119934      0.0007709
    456.5620117      0.0007649
    457.6149902      0.0007590
    458.6700134      0.0007530
    459.7269897      0.0007472
    460.7869873      0.0007414
    461.8489990      0.0007356
    462.9140015      0.0007299
    463.9809875      0.0007242
    465.0499878      0.0007185
    466.1229858      0.0007129
    467.1969910      0.0007074
    468.2739868      0.0007019
    469.3540039      0.0006964
    470.4360046      0.0006910
    471.5199890      0.0006856
    472.6069946      0.0006802
    473.6960144      0.0006749
    474.7879944      0.0006697
    475.8829956      0.0006645
    476.9800110      0.0006593
    478.0790100      0.0006542
    479.1809998      0.0006491
    480.2860107      0.0006440
    481.3930054      0.0006390
    482.5029907      0.0006340
    483.6149902      0.0006291
    484.7300110      0.0006242
    485.8479919      0.0006193
    486.9679871      0.0006145
    488.0899963      0.0006097
    489.2149963      0.0006049
    490.3429871      0.0006002
    491.4739990      0.0005956
    492.6059875      0.0005909
    493.7420044      0.0005863
    494.8800049      0.0005817
    496.0209961      0.0005772
    497.1640015      0.0005727
    498.3099976      0.0005683
    499.4590149      0.0005638
    500.6109924      0.0005594
    501.7650146      0.0005551
    502.9209900      0.0005508
    504.0809937      0.0005465
    505.2430115      0.0005422
    506.4079895      0.0005380
    507.5750122      0.0005338
    508.7449951      0.0005296
    509.9179993      0.0005255
    511.0929871      0.0005214
    512.2709961      0.0005173
    513.4520264      0.0005133
    514.6359863      0.0005093
    515.8220215      0.0005053
    517.0109863      0.0005014
    518.2030029      0.0004975
    519.3980103      0.0004936
    520.5949707      0.0004898
    521.7949829      0.0004860
    522.9979858      0.0004822
    524.2039795      0.0004784
    525.4119873      0.0004747
    526.6229858      0.0004710
    527.8369751      0.0004673
    529.0540161      0.0004637
    530.2739868      0.0004601
    531.4959717      0.0004565
    532.7210083      0.0004529
    533.9500122      0.0004494
    535.1799927      0.0004459
    536.4140015      0.0004424
    537.6500244      0.0004390
    538.8900146      0.0004356
    540.1320190      0.0004322
    541.3770142      0.0004288
    542.6250000      0.0004255
    543.8759766      0.0004221
    545.1300049      0.0004189
    546.3870239      0.0004156
    547.6459961      0.0004124
    548.9089966      0.0004091
    550.1740112      0.0004060
    551.4420166      0.0004028
    552.7139893      0.0003997
    553.9879761      0.0003965
    555.2650146      0.0003935
    556.5449829      0.0003904
    557.8280029      0.0003873
    559.1140137      0.0003843
    560.4030151      0.0003813
    561.6939697      0.0003784
    562.9890137      0.0003754
    564.2869873      0.0003725
    565.5880127      0.0003696
    566.8920288      0.0003667
    568.1989746      0.0003639
    569.5079956      0.0003610
    570.8209839      0.0003582
    572.1370239      0.0003554
    573.4559937      0.0003526
    574.7780151      0.0003499
    576.1030273      0.0003472
    577.4310303      0.0003445
    578.7620239      0.0003418
    580.0960083      0.0003391
    581.4340210      0.0003365
    582.7739868      0.0003339
    584.1170044      0.0003313
    585.4639893      0.0003287
    586.8129883      0.0003261
    588.1660156      0.0003236
    589.5219727      0.0003211
    590.8809814      0.0003186
    592.2429810      0.0003161
    593.6090088      0.0003136
    594.9769897      0.0003112
    596.3480225      0.0003087
    597.7230225      0.0003063
    599.1010132      0.0003039
    600.4819946      0.0003016
    601.8660278      0.0002992
    603.2540283      0.0002969
    604.6439819      0.0002946
    606.0380249      0.0002923
    607.4359741      0.0002900
    608.8359985      0.0002878
    610.2390137      0.0002855
    611.6459961      0.0002833
    613.0560303      0.0002811
    614.4689941      0.0002789
    615.8850098      0.0002767
    617.3060303      0.0002746
    618.7280273      0.0002724
    620.1550293      0.0002703
    621.5850220      0.0002682
    623.0170288      0.0002661
    624.4530029      0.0002640
    625.8930054      0.0002620
    627.3359985      0.0002599
    628.7819824      0.0002579
    630.2310181      0.0002559
    631.6840210      0.0002539
    633.1409912      0.0002519
    634.5999756      0.0002500
    636.0629883      0.0002480
    637.5289917      0.0002461
    638.9990234      0.0002442
    640.4719849      0.0002423
    641.9479980      0.0002404
    643.4279785      0.0002385
    644.9110107      0.0002366
    646.3980103      0.0002348
    647.8880005      0.0002330
    649.3820190      0.0002312
    650.8790283      0.0002294
    652.3790283      0.0002276
    653.8829956      0.0002258
    655.3909912      0.0002240
    656.9010010      0.0002223
    658.4149780      0.0002206
    659.9340210      0.0002188
    661.4550171      0.0002171
    662.9790039      0.0002154
    664.5079956      0.0002138
    666.0399780      0.0002121
    667.5750122      0.0002105
    669.1140137      0.0002088
    670.6569824      0.0002072
    672.2020264      0.0002056
    673.7520142      0.0002040
    675.3049927      0.0002025
    676.8619995      0.0002009
    678.4219971      0.0001994
    679.9860229      0.0001979
    681.5540161      0.0001964
    683.1250000      0.0001949
    684.6989746      0.0001934
    686.2780151      0.0001919
    687.8599854      0.0001904
    689.4459839      0.0001890
    691.0349731      0.0001876
    692.6279907      0.0001861
    694.2249756      0.0001847
    695.8250122      0.0001833
    697.4290161      0.0001819
    699.0369873      0.0001805
    700.6480103      0.0001792
    702.2639771      0.0001778
    703.8820190      0.0001764
    705.5050049      0.0001751
    707.1309814      0.0001738
    708.7609863      0.0001724
    710.3950195      0.0001711
    712.0330200      0.0001698
    713.6740112      0.0001685
    715.3189697      0.0001673
    716.9680176      0.0001660
    718.6209717      0.0001647
    720.2780151      0.0001635
    721.9379883      0.0001622
    723.6030273      0.0001610
    725.2709961      0.0001598
    726.9420166      0.0001585
    728.6179810      0.0001573
    730.2979736      0.0001561
    731.9810181      0.0001550
    733.6690063      0.0001538
    735.3599854      0.0001526
    737.0549927      0.0001514
    738.7540283      0.0001503
    740.4580078      0.0001491
    742.1640015      0.0001480
    743.8750000      0.0001469
    745.5900269      0.0001458
    747.3090210      0.0001447
    749.0310059      0.0001436
    750.7579956      0.0001425
    752.4890137      0.0001414
    754.2239990      0.0001403
    755.9619751      0.0001392
    757.7050171      0.0001382
    759.4520264      0.0001371
    761.2020264      0.0001361
    762.9569702      0.0001350
    764.7160034      0.0001340
    766.4790039      0.0001330
    768.2459717      0.0001320
    770.0170288      0.0001310
    771.7919922      0.0001300
    773.5709839      0.0001290
    775.3540039      0.0001280
    777.1409912      0.0001270
    778.9329834      0.0001261
    780.7290039      0.0001251
    782.5280151      0.0001242
    784.3319702      0.0001232
    786.1409912      0.0001223
    787.9530029      0.0001213
    789.7689819      0.0001204
    791.5900269      0.0001195
    793.4140015      0.0001186
    795.2429810      0.0001177
    797.0759888      0.0001168
    798.9140015      0.0001159
    800.7559814      0.0001150
    802.6019897      0.0001141
    804.4520264      0.0001133
    806.3060303      0.0001124
    808.1649780      0.0001116
    810.0280151      0.0001107
    811.8950195      0.0001099
    813.7670288      0.0001090
    815.6430054      0.0001082
    817.5230103      0.0001074
    819.4080200      0.0001066
    821.2969971      0.0001058
    823.1900024      0.0001049
    825.0880127      0.0001041
    826.9899902      0.0001034
    828.8959961      0.0001026
    830.8070068      0.0001018
    832.7219849      0.0001010
    834.6420288      0.0001002
    836.5659790      0.0000995
    838.4940186      0.0000987
    840.4270020      0.0000980
    842.3649902      0.0000972
    844.3060303      0.0000965
    846.2529907      0.0000958
    848.2039795      0.0000950
    850.1589966      0.0000943
    852.1190186      0.0000936
    854.0830078      0.0000929
    856.0520020      0.0000922
    858.0250244      0.0000915
    860.0029907      0.0000908
    861.9860229      0.0000901
    863.9730225      0.0000894
    865.9639893      0.0000887
    867.9609985      0.0000880
    869.9619751      0.0000874
    871.9669800      0.0000867
    873.9769897      0.0000860
    875.9920044      0.0000854
    878.0109863      0.0000847
    880.0360107      0.0000841
    882.0640259      0.0000835
    884.0969849      0.0000828
    886.1350098      0.0000822
    888.1779785      0.0000816
    890.2260132      0.0000809
    892.2780151      0.0000803
    894.3350220      0.0000797
    896.3959961      0.0000791
    898.4630127      0.0000785
    900.5339966      0.0000779
    902.6099854      0.0000773
    904.6909790      0.0000767
    906.7760010      0.0000761
    908.8670044      0.0000756
    910.9619751      0.0000750
    913.0609741      0.0000744
    915.1669922      0.0000738
    917.2760010      0.0000733
    919.3909912      0.0000727
    921.5100098      0.0000722
    923.6339722      0.0000716
    925.7630005      0.0000711
    927.8980103      0.0000705
    930.0369873      0.0000700
    932.1810303      0.0000695
    934.3289795      0.0000689
    936.4840088      0.0000684
    938.6420288      0.0000679
    940.8060303      0.0000674
    942.9749756      0.0000669
    945.1489868      0.0000664
    947.3270264      0.0000659
    949.5109863      0.0000654
    951.7000122      0.0000649
    953.8939819      0.0000644
    956.0930176      0.0000639
    958.2969971      0.0000634
    960.5059814      0.0000629
    962.7199707      0.0000624
    964.9400024      0.0000619
    967.1640015      0.0000615
    969.3930054      0.0000610
    971.6279907      0.0000605
    973.8679810      0.0000601
    976.1129761      0.0000596
    978.3629761      0.0000592
    980.6190186      0.0000587
    982.8790283      0.0000583
    985.1450195      0.0000578
    987.4160156      0.0000574
    989.6920166      0.0000570
    991.9730225      0.0000565
    994.2600098      0.0000561
    996.5520020      0.0000557
    998.8489990      0.0000552
